,formatted_date,high,low,open,close,volume,adjclose
0,2019-01-01,3.850913818359375,3.707231201171875,3.74671337890625,3.84352001953125,4324200990,3843.52001953125
1,2019-01-02,3.947981201171875,3.817409423828125,3.84921630859375,3.943409423828125,5244856836,3943.409423828125
2,2019-01-03,3.93568505859375,3.826222900390625,3.931048583984375,3.8367412109375,4530215219,3836.7412109375
3,2019-01-04,3.8659345703125,3.783853759765625,3.8320400390625,3.857717529296875,4847965467,3857.717529296875
4,2019-01-05,3.904903076171875,3.836900146484375,3.851973876953125,3.845194580078125,5137609824,3845.194580078125
5,2019-01-06,4.09329736328125,3.82651318359375,3.83651904296875,4.076632568359375,5597027440,4076.632568359375
6,2019-01-07,4.092613525390625,4.02089404296875,4.0785849609375,4.025248291015625,5228625637,4025.248291015625
7,2019-01-08,4.10902099609375,3.996955322265625,4.02847216796875,4.030847900390625,5306593305,4030.847900390625
8,2019-01-09,4.068403564453125,4.022662841796875,4.031552001953125,4.03529638671875,5115905225,4035.29638671875
9,2019-01-10,4.064066650390625,3.659174560546875,4.034411376953125,3.678924560546875,6874143796,3678.924560546875
10,2019-01-11,3.7138818359375,3.65306982421875,3.674015380859375,3.687365478515625,5538712865,3687.365478515625
11,2019-01-12,3.698978271484375,3.653810791015625,3.68697314453125,3.661301025390625,4778170883,3661.301025390625
12,2019-01-13,3.674760009765625,3.54492724609375,3.6588681640625,3.552953125,4681302466,3552.953125
13,2019-01-14,3.727836181640625,3.55228515625,3.55731103515625,3.70605224609375,5651384490,3706.05224609375
14,2019-01-15,3.7201533203125,3.61994921875,3.70421630859375,3.63067529296875,5537192302,3630.67529296875
15,2019-01-16,3.685777099609375,3.62467333984375,3.631509765625,3.6550068359375,5394457145,3655.0068359375
16,2019-01-17,3.680135986328125,3.6219609375,3.65187109375,3.67856396484375,5464420383,3678.56396484375
17,2019-01-18,3.68252001953125,3.637080810546875,3.677990478515625,3.65783935546875,5002961727,3657.83935546875
18,2019-01-19,3.758533447265625,3.6523779296875,3.6523779296875,3.728568359375,5955691380,3728.568359375
19,2019-01-20,3.743387939453125,3.58301953125,3.725446044921875,3.601013671875,5582489560,3601.013671875
20,2019-01-21,3.6088408203125,3.558537109375,3.600372802734375,3.576032470703125,5004347059,3576.032470703125
21,2019-01-22,3.62074658203125,3.539721435546875,3.575081298828125,3.6045771484375,5313623556,3604.5771484375
22,2019-01-23,3.62306787109375,3.56531396484375,3.60555712890625,3.585123046875,5433755649,3585.123046875
23,2019-01-24,3.61608740234375,3.5690927734375,3.584500244140625,3.600865478515625,5262869046,3600.865478515625
24,2019-01-25,3.612927734375,3.575597412109375,3.607390380859375,3.599765869140625,5265847539,3599.765869140625
25,2019-01-26,3.65493310546875,3.593345947265625,3.59971533203125,3.60246044921875,5098183235,3602.46044921875
26,2019-01-27,3.61267138671875,3.567245849609375,3.604687255859375,3.5839658203125,5570752966,3583.9658203125
27,2019-01-28,3.5867509765625,3.43923291015625,3.584283203125,3.470450439453125,6908930483,3470.450439453125
28,2019-01-29,3.4760654296875,3.40081982421875,3.4688701171875,3.448116943359375,5897159493,3448.116943359375
29,2019-01-30,3.4951748046875,3.429387939453125,3.44389697265625,3.486181640625,5955112627,3486.181640625
30,2019-01-31,3.504804931640625,3.447915771484375,3.4854091796875,3.457792724609375,5831198271,3457.792724609375
31,2019-02-01,3.5019541015625,3.431591552734375,3.460547119140625,3.4879453125,5422926707,3487.9453125
32,2019-02-02,3.523287353515625,3.46757470703125,3.4846259765625,3.521060791015625,5071623601,3521.060791015625
33,2019-02-03,3.52138818359375,3.44792431640625,3.5161396484375,3.464013427734375,5043937584,3464.013427734375
34,2019-02-04,3.476223876953125,3.4425869140625,3.467211669921875,3.459154052734375,5332718886,3459.154052734375
35,2019-02-05,3.478148193359375,3.45193701171875,3.454950927734375,3.466357421875,5227549545,3466.357421875
36,2019-02-06,3.469091796875,3.3985654296875,3.469091796875,3.413767822265625,5482196038,3413.767822265625
37,2019-02-07,3.427945556640625,3.394218505859375,3.414929443359375,3.3994716796875,5004962683,3399.4716796875
38,2019-02-08,3.695614013671875,3.391023681640625,3.40137646484375,3.6667802734375,7735623101,3666.7802734375
39,2019-02-09,3.67994140625,3.646559326171875,3.6715859375,3.67120361328125,6158833645,3671.20361328125
40,2019-02-10,3.6950361328125,3.64097998046875,3.673201416015625,3.690188232421875,6282256903,3690.188232421875
41,2019-02-11,3.695613037109375,3.642287841796875,3.695613037109375,3.6484306640625,6277056434,3648.4306640625
42,2019-02-12,3.6685869140625,3.618556884765625,3.642751953125,3.653528564453125,6480384532,3653.528564453125
43,2019-02-13,3.66974658203125,3.617246337890625,3.65360400390625,3.632070556640625,6438903823,3632.070556640625
44,2019-02-14,3.646256591796875,3.60769775390625,3.631170166015625,3.616880859375,6271044418,3616.880859375
45,2019-02-15,3.647795166015625,3.60820654296875,3.617368408203125,3.620810791015625,6091952231,3620.810791015625
46,2019-02-16,3.65284130859375,3.615270263671875,3.615270263671875,3.62978759765625,5934744052,3629.78759765625
47,2019-02-17,3.680537353515625,3.61918212890625,3.633359375,3.673836181640625,7039512503,3673.836181640625
48,2019-02-18,3.9366650390625,3.669982421875,3.671369873046875,3.91571435546875,9908216640,3915.71435546875
49,2019-02-19,4.01087939453125,3.908153076171875,3.91166162109375,3.947094482421875,9933626655,3947.094482421875
50,2019-02-20,4.000486328125,3.926246826171875,3.94668505859375,3.999820556640625,8693373948,3999.820556640625
51,2019-02-21,4.010009521484375,3.940108154296875,4.0002568359375,3.9541181640625,7775128102,3954.1181640625
52,2019-02-22,4.006538330078125,3.95081640625,3.952406494140625,4.005526611328125,7826525254,4005.526611328125
53,2019-02-23,4.1662861328125,3.968726806640625,3.998916259765625,4.14252685546875,8922258316,4142.52685546875
54,2019-02-24,4.2106416015625,3.793708984375,4.1454580078125,3.810427490234375,10794227451,3810.427490234375
55,2019-02-25,3.913707275390625,3.80700244140625,3.80700244140625,3.8826962890625,9318796067,3882.6962890625
56,2019-02-26,3.891578857421875,3.837986328125,3.878697265625,3.85435791015625,7931218996,3854.35791015625
